No,Timecode In,Timecode Out,Frame In,Frame Out
1,00:00:00.000,00:00:03.640,1,92
2,00:00:03.680,00:00:07.360,93,185
3,00:00:07.400,00:00:09.840,186,247
4,00:00:09.880,00:00:15.560,248,390
5,00:00:15.600,00:00:20.760,391,520
6,00:00:20.800,00:00:24.800,521,621
7,00:00:24.840,00:00:26.160,622,655
8,00:00:26.200,00:00:28.080,656,703
