No,Timecode In,Timecode Out,Frame In,Frame Out
1,00:00:00.000,00:00:01.520,1,39
2,00:00:01.560,00:00:04.200,40,106
3,00:00:04.240,00:00:09.200,107,231
4,00:00:09.240,00:00:14.280,232,358
5,00:00:14.320,00:00:16.920,359,424
6,00:00:16.960,00:00:19.240,425,482
7,00:00:19.280,00:00:21.240,483,532
8,00:00:21.280,00:00:23.960,533,600
9,00:00:24.000,00:00:26.160,601,655
10,00:00:26.200,00:00:29.480,656,738
11,00:00:29.520,00:00:31.400,739,786
12,00:00:31.440,00:00:33.720,787,844
13,00:00:33.760,00:00:40.920,845,1024
14,00:00:40.960,00:00:46.680,1025,1168
15,00:00:46.720,00:00:48.880,1169,1223
16,00:00:48.920,00:00:54.960,1224,1375
17,00:00:55.000,00:00:58.120,1376,1454
18,00:00:58.160,00:01:06.200,1455,1656
19,00:01:06.240,00:01:09.080,1657,1728
20,00:01:09.120,00:01:12.600,1729,1816
21,00:01:12.640,00:01:15.840,1817,1897
22,00:01:15.880,00:01:18.400,1898,1961
23,00:01:18.440,00:01:23.720,1962,2094
24,00:01:23.760,00:01:27.440,2095,2187
25,00:01:27.480,00:01:35.800,2188,2396
26,00:01:35.840,00:01:39.280,2397,2483
27,00:01:39.320,00:01:41.720,2484,2544
28,00:01:41.760,00:01:51.040,2545,2777
29,00:01:51.080,00:01:52.920,2778,2824
30,00:01:52.960,00:01:57.320,2825,2934
31,00:01:57.360,00:02:01.800,2935,3046
32,00:02:01.840,00:02:05.240,3047,3132
33,00:02:05.280,00:02:07.400,3133,3186
34,00:02:07.440,00:02:12.240,3187,3307
35,00:02:12.280,00:02:14.560,3308,3365
36,00:02:14.600,00:02:18.680,3366,3468
37,00:02:18.720,00:02:20.360,3469,3510
38,00:02:20.400,00:02:25.520,3511,3639
39,00:02:25.560,00:02:28.200,3640,3706
40,00:02:28.240,00:02:35.040,3707,3877
41,00:02:35.080,00:02:38.080,3878,3953
42,00:02:38.120,00:02:41.800,3954,4046
43,00:02:41.840,00:02:43.840,4047,4097
44,00:02:43.880,00:02:45.680,4098,4143
45,00:02:45.720,00:02:47.720,4144,4194
46,00:02:47.760,00:02:49.760,4195,4245
