No,Timecode In,Timecode Out,Frame In,Frame Out
1,00:00:00.000,00:00:00.240,1,7
2,00:00:00.280,00:00:03.520,8,89
3,00:00:03.560,00:00:14.200,90,356
4,00:00:14.240,00:00:19.800,357,496
5,00:00:19.840,00:00:30.720,497,769
6,00:00:30.760,00:00:34.040,770,852
7,00:00:34.080,00:00:35.600,853,891
8,00:00:35.640,00:00:43.120,892,1079
9,00:00:43.160,00:00:47.040,1080,1177
10,00:00:47.080,00:00:49.240,1178,1232
11,00:00:49.280,00:00:51.600,1233,1291
12,00:00:51.640,00:00:54.240,1292,1357
13,00:00:54.280,00:01:01.320,1358,1534
14,00:01:01.360,00:01:05.640,1535,1642
15,00:01:05.680,00:01:09.880,1643,1748
16,00:01:09.920,00:01:13.000,1749,1826
17,00:01:13.040,00:01:17.600,1827,1941
18,00:01:17.640,00:01:22.280,1942,2058
19,00:01:22.320,00:01:25.080,2059,2128
20,00:01:25.120,00:01:27.560,2129,2190
21,00:01:27.600,00:01:38.640,2191,2467
22,00:01:38.680,00:01:41.160,2468,2530
23,00:01:41.200,00:01:44.600,2531,2616
24,00:01:44.640,00:01:49.360,2617,2735
