No,Timecode In,Timecode Out,Frame In,Frame Out
1,00:00:00.000,00:00:15.800,1,396
2,00:00:15.840,00:00:17.840,397,447
3,00:00:17.880,00:00:19.600,448,491
4,00:00:19.640,00:00:21.760,492,545
5,00:00:21.800,00:00:24.200,546,606
6,00:00:24.240,00:00:25.920,607,649
7,00:00:25.960,00:00:27.800,650,696
8,00:00:27.840,00:00:32.640,697,817
9,00:00:32.680,00:00:34.040,818,852
10,00:00:34.080,00:00:41.080,853,1028
11,00:00:41.120,00:00:51.960,1029,1300
12,00:00:52.000,00:01:05.960,1301,1650
13,00:01:06.000,00:01:08.000,1651,1701
14,00:01:08.040,00:01:26.080,1702,2153
15,00:01:26.120,00:01:29.960,2154,2250
16,00:01:30.000,00:01:43.880,2251,2598
17,00:01:43.920,00:01:47.240,2599,2682
18,00:01:47.280,00:01:49.440,2683,2737
19,00:01:49.480,00:01:49.640,2738,2742
20,00:01:49.680,00:02:04.240,2743,3107
