No,Timecode In,Timecode Out,Frame In,Frame Out
1,00:00:00.000,00:00:01.160,1,30
2,00:00:01.200,00:00:03.720,31,94
3,00:00:03.760,00:00:04.520,95,114
4,00:00:04.560,00:00:05.960,115,150
5,00:00:06.000,00:00:06.280,151,158
6,00:00:06.320,00:00:07.160,159,180
7,00:00:07.200,00:00:08.680,181,218
8,00:00:08.720,00:00:09.960,219,250
9,00:00:10.000,00:00:13.120,251,329
10,00:00:13.160,00:00:14.840,330,372
11,00:00:14.880,00:00:16.960,373,425
12,00:00:17.000,00:00:18.520,426,464
13,00:00:18.560,00:00:23.480,465,588
14,00:00:23.520,00:00:26.200,589,656
15,00:00:26.240,00:00:27.800,657,696
16,00:00:27.840,00:00:28.800,697,721
17,00:00:28.840,00:00:30.120,722,754
