No,Timecode In,Timecode Out,Frame In,Frame Out
1,00:00:00.000,00:00:01.360,1,35
2,00:00:01.400,00:00:06.080,36,153
3,00:00:06.120,00:00:08.240,154,207
4,00:00:08.280,00:00:12.520,208,314
5,00:00:12.560,00:00:14.800,315,371
6,00:00:14.840,00:00:15.800,372,396
7,00:00:15.840,00:00:23.880,397,598
8,00:00:23.920,00:00:33.800,599,846
9,00:00:33.840,00:00:35.000,847,876
10,00:00:35.040,00:00:36.320,877,909
11,00:00:36.360,00:00:40.440,910,1012
12,00:00:40.480,00:00:41.360,1013,1035
13,00:00:41.400,00:00:43.920,1036,1099
14,00:00:43.960,00:00:46.160,1100,1155
15,00:00:46.200,00:00:49.360,1156,1235
16,00:00:49.400,00:00:51.280,1236,1283
17,00:00:51.320,00:00:55.280,1284,1383
18,00:00:55.320,00:01:05.760,1384,1645
19,00:01:05.800,00:01:07.480,1646,1688
20,00:01:07.520,00:01:08.760,1689,1720
21,00:01:08.800,00:01:11.960,1721,1800
22,00:01:12.000,00:01:14.760,1801,1870
23,00:01:14.800,00:01:17.760,1871,1945
24,00:01:17.800,00:01:19.360,1946,1985
25,00:01:19.400,00:01:20.200,1986,2006
26,00:01:20.240,00:01:27.880,2007,2198
27,00:01:27.920,00:01:28.880,2199,2223
