No,Timecode In,Timecode Out,Frame In,Frame Out
1,00:00:00.000,00:00:05.000,1,126
2,00:00:05.040,00:00:15.680,127,393
3,00:00:15.720,00:00:19.880,394,498
4,00:00:19.920,00:00:43.240,499,1082
5,00:00:43.280,00:00:53.360,1083,1335
6,00:00:53.400,00:00:59.840,1336,1497
7,00:00:59.880,00:01:04.520,1498,1614
8,00:01:04.560,00:01:13.200,1615,1831
9,00:01:13.240,00:01:18.680,1832,1968
10,00:01:18.720,00:01:36.320,1969,2409
