No,Timecode In,Timecode Out,Frame In,Frame Out
1,00:00:00.000,00:00:17.960,1,450
2,00:00:18.000,00:00:20.840,451,522
3,00:00:20.880,00:00:23.680,523,593
4,00:00:23.720,00:00:27.680,594,693
5,00:00:27.720,00:00:32.800,694,821
6,00:00:32.840,00:00:43.440,822,1087
7,00:00:43.480,00:00:51.280,1088,1283
8,00:00:51.320,00:00:55.440,1284,1387
9,00:00:55.480,00:00:57.840,1388,1447
10,00:00:57.880,00:01:00.840,1448,1522
11,00:01:00.880,00:01:04.040,1523,1602
12,00:01:04.080,00:01:06.400,1603,1661
13,00:01:06.440,00:01:08.920,1662,1724
14,00:01:08.960,00:01:13.200,1725,1831
15,00:01:13.240,00:01:20.960,1832,2025
16,00:01:21.000,00:01:23.160,2026,2080
17,00:01:23.200,00:01:38.600,2081,2466
18,00:01:38.640,00:01:44.760,2467,2620
19,00:01:44.800,00:01:48.040,2621,2702
20,00:01:48.080,00:01:58.600,2703,2966
21,00:01:58.640,00:02:02.120,2967,3054
22,00:02:02.160,00:02:04.760,3055,3120
23,00:02:04.800,00:02:07.520,3121,3189
24,00:02:07.560,00:02:10.880,3190,3273
25,00:02:10.920,00:02:16.880,3274,3423
26,00:02:16.920,00:02:22.160,3424,3555
27,00:02:22.200,00:02:29.840,3556,3747
28,00:02:29.880,00:02:35.600,3748,3891
29,00:02:35.640,00:02:37.640,3892,3942
30,00:02:37.680,00:02:38.720,3943,3969
31,00:02:38.760,00:02:54.560,3970,4365
32,00:02:54.600,00:02:59.720,4366,4494
33,00:02:59.760,00:03:05.440,4495,4637
34,00:03:05.480,00:03:12.800,4638,4821
35,00:03:12.840,00:03:14.760,4822,4870
