No,Timecode In,Timecode Out,Frame In,Frame Out
1,00:00:00.000,00:00:07.000,1,176
2,00:00:07.040,00:00:09.800,177,246
3,00:00:09.840,00:00:13.920,247,349
4,00:00:13.960,00:00:16.040,350,402
5,00:00:16.080,00:00:30.320,403,759
6,00:00:30.360,00:00:32.800,760,821
7,00:00:32.840,00:00:36.720,822,919
8,00:00:36.760,00:00:40.240,920,1007
9,00:00:40.280,00:00:45.560,1008,1140
10,00:00:45.600,00:00:49.440,1141,1237
11,00:00:49.480,00:00:52.520,1238,1314
12,00:00:52.560,00:00:54.480,1315,1363
13,00:00:54.520,00:01:05.040,1364,1627
14,00:01:05.080,00:01:12.480,1628,1813
15,00:01:12.520,00:01:17.320,1814,1934
16,00:01:17.360,00:01:25.520,1935,2139
17,00:01:25.560,00:01:28.240,2140,2207
18,00:01:28.280,00:01:37.640,2208,2442
19,00:01:37.680,00:01:39.440,2443,2487
