No,Timecode In,Timecode Out,Frame In,Frame Out
1,00:00:00.000,00:00:02.880,1,73
2,00:00:02.920,00:00:06.320,74,159
3,00:00:06.360,00:00:10.200,160,256
4,00:00:10.240,00:00:13.640,257,342
5,00:00:13.680,00:00:26.120,343,654
6,00:00:26.160,00:00:29.880,655,748
7,00:00:29.920,00:00:38.920,749,974
8,00:00:38.960,00:00:46.400,975,1161
9,00:00:46.440,00:00:55.920,1162,1399
10,00:00:55.960,00:01:02.800,1400,1571
11,00:01:02.840,00:01:06.240,1572,1657
12,00:01:06.280,00:01:15.360,1658,1885
13,00:01:15.400,00:01:24.080,1886,2103
14,00:01:24.120,00:01:29.240,2104,2232
15,00:01:29.280,00:01:31.400,2233,2286
16,00:01:31.440,00:01:34.480,2287,2363
17,00:01:34.520,00:01:41.960,2364,2550
18,00:01:42.000,00:01:44.760,2551,2620
19,00:01:44.800,00:01:48.120,2621,2704
20,00:01:48.160,00:01:54.120,2705,2854
21,00:01:54.160,00:02:05.640,2855,3142
