No,Timecode In,Timecode Out,Frame In,Frame Out
1,00:00:00.000,00:00:11.200,1,281
2,00:00:11.240,00:00:12.320,282,309
3,00:00:12.360,00:00:14.600,310,366
4,00:00:14.640,00:00:25.000,367,626
5,00:00:25.040,00:00:30.440,627,762
6,00:00:30.480,00:00:34.280,763,858
7,00:00:34.320,00:00:35.920,859,899
8,00:00:35.960,00:00:38.440,900,962
9,00:00:38.480,00:00:40.720,963,1019
10,00:00:40.760,00:00:50.240,1020,1257
11,00:00:50.280,00:00:55.000,1258,1376
12,00:00:55.040,00:01:10.080,1377,1753
13,00:01:10.120,00:01:18.160,1754,1955
14,00:01:18.200,00:01:21.720,1956,2044
15,00:01:21.760,00:01:23.000,2045,2076
