No,Timecode In,Timecode Out,Frame In,Frame Out
1,00:00:00.000,00:00:00.920,1,24
2,00:00:00.960,00:00:02.720,25,69
3,00:00:02.760,00:00:05.720,70,144
4,00:00:05.760,00:00:06.880,145,173
5,00:00:06.920,00:00:08.120,174,204
6,00:00:08.160,00:00:09.480,205,238
7,00:00:09.520,00:00:13.000,239,326
8,00:00:13.040,00:00:14.520,327,364
9,00:00:14.560,00:00:15.880,365,398
10,00:00:15.920,00:00:16.920,399,424
11,00:00:16.960,00:00:18.320,425,459
12,00:00:18.360,00:00:19.160,460,480
13,00:00:19.200,00:00:21.920,481,549
14,00:00:21.960,00:00:27.080,550,678
15,00:00:27.120,00:00:28.840,679,722
16,00:00:28.880,00:00:30.520,723,764
17,00:00:30.560,00:00:33.520,765,839
18,00:00:33.560,00:00:34.840,840,872
19,00:00:34.880,00:00:36.360,873,910
20,00:00:36.400,00:00:37.840,911,947
21,00:00:37.880,00:00:39.280,948,983
22,00:00:39.320,00:00:40.800,984,1021
23,00:00:40.840,00:00:43.240,1022,1082
24,00:00:43.280,00:00:45.240,1083,1132
25,00:00:45.280,00:00:46.720,1133,1169
26,00:00:46.760,00:00:47.680,1170,1193
27,00:00:47.720,00:00:48.920,1194,1224
28,00:00:48.960,00:00:50.520,1225,1264
29,00:00:50.560,00:00:51.880,1265,1298
30,00:00:51.920,00:00:53.040,1299,1327
31,00:00:53.080,00:00:55.160,1328,1380
32,00:00:55.200,00:00:57.960,1381,1450
33,00:00:58.000,00:00:59.200,1451,1481
34,00:00:59.240,00:01:00.680,1482,1518
35,00:01:00.720,00:01:02.120,1519,1554
36,00:01:02.160,00:01:04.000,1555,1601
37,00:01:04.040,00:01:05.000,1602,1626
38,00:01:05.040,00:01:06.320,1627,1659
39,00:01:06.360,00:01:08.160,1660,1705
40,00:01:08.200,00:01:11.280,1706,1783
41,00:01:11.320,00:01:13.840,1784,1847
42,00:01:13.880,00:01:16.040,1848,1902
43,00:01:16.080,00:01:18.080,1903,1953
44,00:01:18.120,00:01:20.600,1954,2016
45,00:01:20.640,00:01:22.080,2017,2053
46,00:01:22.120,00:01:23.640,2054,2092
47,00:01:23.680,00:01:24.680,2093,2118
48,00:01:24.720,00:01:28.000,2119,2201
49,00:01:28.040,00:01:29.600,2202,2241
50,00:01:29.640,00:01:31.960,2242,2300
51,00:01:32.000,00:01:35.320,2301,2384
52,00:01:35.360,00:01:36.640,2385,2417
53,00:01:36.680,00:01:38.120,2418,2454
