No,Timecode In,Timecode Out,Frame In,Frame Out
1,00:00:00.000,00:00:00.720,1,19
2,00:00:00.760,00:00:02.520,20,64
3,00:00:02.560,00:00:07.360,65,185
4,00:00:07.400,00:00:08.560,186,215
5,00:00:08.600,00:00:10.000,216,251
6,00:00:10.040,00:00:13.400,252,336
7,00:00:13.440,00:00:18.040,337,452
8,00:00:18.080,00:00:19.960,453,500
9,00:00:20.000,00:00:22.720,501,569
10,00:00:22.760,00:00:24.040,570,602
11,00:00:24.080,00:00:25.960,603,650
12,00:00:26.000,00:00:31.480,651,788
13,00:00:31.520,00:00:35.920,789,899
14,00:00:35.960,00:00:37.520,900,939
15,00:00:37.560,00:00:38.960,940,975
16,00:00:39.000,00:00:42.360,976,1060
17,00:00:42.400,00:00:47.520,1061,1189
18,00:00:47.560,00:00:49.040,1190,1227
19,00:00:49.080,00:00:51.640,1228,1292
20,00:00:51.680,00:00:53.760,1293,1345
21,00:00:53.800,00:00:57.840,1346,1447
22,00:00:57.880,00:00:59.280,1448,1483
23,00:00:59.320,00:01:04.360,1484,1610
24,00:01:04.400,00:01:05.440,1611,1637
25,00:01:05.480,00:01:07.240,1638,1682
