No,Timecode In,Timecode Out,Frame In,Frame Out
1,00:00:00.000,00:00:01.920,1,49
2,00:00:01.960,00:00:07.160,50,180
3,00:00:07.200,00:00:11.680,181,293
4,00:00:11.720,00:00:15.280,294,383
5,00:00:15.320,00:00:18.760,384,470
6,00:00:18.800,00:00:21.840,471,547
7,00:00:21.880,00:00:23.800,548,596
8,00:00:23.840,00:00:29.600,597,741
9,00:00:29.640,00:00:42.240,742,1057
10,00:00:42.280,00:00:44.920,1058,1124
11,00:00:44.960,00:00:54.200,1125,1356
12,00:00:54.240,00:01:02.800,1357,1571
13,00:01:02.840,00:01:04.640,1572,1617
14,00:01:04.680,00:01:05.560,1618,1640
